Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
201208,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,3276,1.4859936
201208,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,34730,15.753528
201208,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,357189,162.0209304
201208,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,638418,289.5864048
201208,World Airways,WO,World Airways,WO,Domestic,US,Deplaned,Cargo,Freighter,1876800,851.31648
201208,World Airways,WO,World Airways,WO,Domestic,US,Enplaned,Cargo,Freighter,2328871,1056.375886
201209,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,989865,449.002764
201209,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,616199,279.5078664
201209,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Cargo,Passenger,56184,25.4850624
201209,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Cargo,Passenger,35401,16.0578936
201209,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Cargo,Passenger,22626,10.2631536
201209,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Express,Passenger,14691,6.6638376
201209,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Cargo,Passenger,50692,22.9938912
201209,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Express,Passenger,9582,4.3463952
201209,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Mail,Passenger,10550,4.78548
201209,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Deplaned,Express,Freighter,87484,39.6827424
201209,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Enplaned,Express,Freighter,93869,42.5789784
201209,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,1596852,724.3320672
201209,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Combi,184126,83.5195536
201209,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,457124,207.3514464
201209,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Combi,5711,2.5905096
201209,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,822339,373.0129704
201209,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,19587,8.8846632
201209,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,558522,253.3455792
201209,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,23067,10.4631912
201209,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,324958,147.4009488
201209,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,95,0.043092
201209,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,416768,189.0459648
201209,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,40779,18.4973544
201209,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,131397,59.6016792
201209,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,1526,0.6921936
201209,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,103083,46.7584488
201209,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,3695,1.676052
201209,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,46466,21.0769776
201209,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,258,0.1170288
201209,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,1057890,479.858904
201209,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,199500,90.4932
201209,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,479271,217.3973256
201209,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,108276,49.1139936
201209,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,1274051,577.9095336
201209,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,3776,1.7127936
201209,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,977308,443.3069088
201209,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,98546,44.7004656
201209,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,103437,46.9190232
201209,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,79847,36.2185992
201209,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,383568,173.9864448
201209,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,183335,83.160756
201209,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,10490,4.758264
201209,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,214273,97.1942328
201209,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,894748,405.8576928
201209,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,128085,58.099356
201209,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,3616,1.6402176
201209,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Passenger,309,0.1401624
201209,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Deplaned,Cargo,Freighter,898326,407.4806736
201209,"Atlas Air, Inc",5Y,"Atlas Air, Inc",5Y,Domestic,US,Enplaned,Cargo,Freighter,945423,428.8438728
201209,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,511178,231.8703408
201209,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,15567,7.0611912
201209,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1176291,533.5655976
201209,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,136174,61.7685264
201209,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,114590,51.978024
201209,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,867234,393.3773424
201209,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,183702,83.3272272
201209,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,121424,55.0779264
201209,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,147269,66.8012184
201209,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,7923,3.5938728
201209,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1336479,606.2268744
201209,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,346251,157.0594536
201209,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,48614,22.0513104
201209,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,112687,51.1148232
201209,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1164227,528.0933672
201209,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,295983,134.2578888
201209,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,43054,19.5292944
201209,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,708725,321.47766
201209,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,180857,82.0367352
201209,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,688723,312.4047528
201209,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,1020054,462.6964944
201209,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Cargo,Passenger,441790,200.395944
201209,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Mail,Passenger,20818,9.4430448
201209,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Cargo,Passenger,242058,109.7975088
201209,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Mail,Passenger,28073,12.7339128
201209,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,115085,52.202556
201209,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1380923,626.3866728
201209,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,174,0.0789264
201209,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Freighter,48,0.0217728
201209,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,38702,17.5552272
201209,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,412385,187.057836
201209,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,932402,422.9375472
201209,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,1569,0.7116984
201209,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Cargo,Passenger,41610,18.874296
201209,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Cargo,Passenger,343131,155.6442216
201209,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,3341685,1515.788316
201209,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,830520,376.723872
201209,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,72049,32.6814264
201209,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,72104,32.7063744
201209,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,168324,76.3517664
201209,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,699911,317.4796296
201209,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,9935,4.506516
201209,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,4012,1.8198432
201209,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,428054,194.1652944
201209,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,110647,50.1894792
201209,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,362002,164.2041072
201209,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,106840,48.462624
201209,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Cargo,Passenger,19417,8.8075512
201209,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Cargo,Passenger,23173,10.5112728
201209,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,177828,80.6627808
201209,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,2956,1.3408416
201209,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,160841,72.9574776
201209,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,25451,11.5445736
201209,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,856145,388.347372
201209,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,496513,225.2182968
201209,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,89031,40.3844616
201209,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,8678,3.9363408
201209,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1421122,644.6209392
201209,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,213830,96.993288
201209,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Cargo,Passenger,221260,100.363536
201209,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Cargo,Passenger,320913,145.5661368
201209,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,838401,380.2986936
201209,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,15620,7.085232
201209,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,758217,343.9272312
201209,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Mail,Passenger,13,0.0058968
201209,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,883056,400.5542016
201209,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,1417530,642.991608
201209,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,40337,18.2968632
201209,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,354638,160.8637968
201209,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,41468,18.8098848
201209,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,196,0.0889056
201209,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,743987,337.4725032
201209,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,9215,4.179924
201209,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,23271,10.5557256
201209,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,194097,88.0423992
201209,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,7351,3.3344136
